Current Region,CurrentDistrict,Previous Region,PreviousDistrict,Arrival,ZoneName,OrganisationAcronym,0-4M,0-4F,5-11M,5-11F,12-17M,12-17F,18_59M,18_59F,60+M,60+F,Individuals,Category,Need
SO16,Bossaso,SO18,Hobyo,3/9/2020,Puntland,TASS,0,3,1,1,0,1,1,1,0,0,8,Drought,Shelter
SO28,Kismayo,SO28,Jamaame,3/16/2020,South  Central,SEDHURO,0,1,1,1,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,3/7/2020,Somaliland,SOYDAVOSANAAG,0,0,1,0,1,0,1,1,1,0,5,Drought,Food
SO16,Bossaso,SO16,Iskushuban,3/15/2020,Puntland,TASS,0,1,0,1,0,1,0,1,0,0,4,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,3/11/2020,Somaliland,SOYDAVOSANAAG,0,2,1,0,1,0,1,1,0,0,6,Drought,Food
SO28,Jamaame,SO28,Jamaame,3/15/2020,South  Central,JF,1,2,1,1,1,1,1,1,0,1,10,Conflict/Insecurity,Shelter
SO24,Baidoa,SO24,Baidoa,3/13/2020,South  Central,ISHA/IHRO,1,1,2,0,0,2,1,1,0,0,8,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,3/13/2020,South  Central,ISHA/IHRO,1,1,2,0,0,2,1,1,0,0,8,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,3/13/2020,South  Central,ISHA/IHRO,1,1,2,0,0,2,1,1,0,0,8,Drought,Livelihood support
SO28,Afmadow,SO28,Afmadow,3/13/2020,South  Central,WRRS,1,1,0,1,1,1,1,1,0,0,7,Other,Food
SO28,Afmadow,SO28,Afmadow,3/13/2020,South  Central,WRRS,1,0,1,1,1,0,0,1,0,0,5,Other,Food
SO28,Jamaame,SO28,Jamaame,3/15/2020,South  Central,JF,1,1,1,1,1,1,1,1,0,1,9,Conflict/Insecurity,Shelter
SO23,Qoryooley,SO23,Sablaale,3/16/2020,South  Central,JF,0,1,2,1,2,1,1,1,0,0,9,Conflict/Insecurity,Food
SO12,Hargeysa,SO11,Borama,3/15/2020,Somaliland,VOSOMWO,1,0,1,0,0,0,1,3,1,0,7,Drought,Water
SO24,Baidoa,SO24,Baidoa,3/12/2020,South  Central,ISHA/IHRO,1,1,2,0,1,2,1,1,0,0,9,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,3/13/2020,South  Central,ISHA/IHRO,0,1,2,1,2,1,1,1,0,0,9,Drought,Livelihood support
SO22,Banadir,SO23,Marka,3/14/2020,South  Central,SOHRA,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,3/14/2020,South  Central,SOHRA,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,3/14/2020,South  Central,SOHRA,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,3/14/2020,South  Central,SOHRA,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,3/14/2020,South  Central,SOHRA,1,2,1,1,0,0,1,1,0,0,7,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,3/14/2020,South  Central,SOHRA,1,2,1,1,1,0,1,1,0,0,8,Conflict/Insecurity,Shelter
SO11,Borama,SO11,Borama,3/14/2020,Somaliland,SOSTA,0,0,0,0,1,2,1,0,0,0,4,Drought,Livelihood support
SO11,Borama,SO11,Borama,3/13/2020,Somaliland,SOSTA,0,0,1,0,2,0,2,1,0,0,6,Drought,Livelihood support
SO22,Banadir,SO23,Afgooye,3/13/2020,South  Central,SRDO,1,3,0,0,0,0,0,1,0,0,5,Conflict/Insecurity,Water
SO22,Banadir,SO23,Afgooye,3/13/2020,South  Central,SRDO,2,2,0,0,0,0,1,1,0,0,6,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,3/13/2020,South  Central,SRDO,1,2,1,0,0,0,0,1,0,0,5,Conflict/Insecurity,Water
SO22,Banadir,SO23,Afgooye,3/13/2020,South  Central,SRDO,2,2,1,0,0,0,1,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,3/13/2020,South  Central,SRDO,1,3,0,0,0,0,0,1,0,0,5,Conflict/Insecurity,Food
SO27,Saakow,SO27,Saakow,3/16/2020,South  Central,JCC,0,0,1,0,0,1,1,1,0,0,4,Conflict/Insecurity,Food
SO27,Saakow,SO26,Baardheere,3/16/2020,South  Central,SDIO,1,1,2,1,1,2,1,1,0,0,10,Drought,Food
SO27,Saakow,SO26,Baardheere,3/16/2020,South  Central,SDIO,1,1,1,1,1,1,0,1,0,1,8,Drought,Food
SO27,Saakow,SO24,Diinsoor,3/16/2020,South  Central,SDIO,1,1,1,0,1,1,0,1,0,0,6,Drought,Food
SO27,Saakow,SO24,Diinsoor,3/16/2020,South  Central,SDIO,0,1,1,0,1,0,0,1,0,0,4,Drought,Food
SO13,Owdweyne,SO13,Owdweyne,3/12/2020,Somaliland,SOYDAVO,0,2,1,0,0,1,1,1,0,0,6,Other,Health
SO13,Owdweyne,SO13,Owdweyne,3/12/2020,Somaliland,SOYDAVO,1,2,0,0,0,0,1,1,0,0,5,Other,Health
SO13,Owdweyne,SO13,Owdweyne,3/14/2020,Somaliland,SOYDAVO,1,2,1,1,0,0,1,1,0,0,7,Other,Food
SO13,Owdweyne,SO13,Owdweyne,3/15/2020,Somaliland,SOYDAVO,0,3,1,0,0,0,0,1,0,0,5,Other,Livelihood support
SO13,Owdweyne,SO13,Owdweyne,3/15/2020,Somaliland,SOYDAVO,0,2,1,1,0,0,1,1,0,0,6,Other,Health
SO27,Saakow,SO27,Saakow,3/16/2020,South  Central,JCC,0,0,0,1,0,1,1,1,0,0,4,Conflict/Insecurity,Food
SO27,Saakow,SO27,Saakow,3/16/2020,South  Central,JCC,0,0,0,1,0,1,1,1,0,0,4,Conflict/Insecurity,Food
SO27,Saakow,SO27,Saakow,3/16/2020,South  Central,JCC,0,0,0,1,0,1,1,1,0,0,4,Conflict/Insecurity,Food
SO27,Saakow,SO27,Saakow,3/16/2020,South  Central,JCC,0,0,0,1,0,0,1,1,0,1,4,Conflict/Insecurity,Food
SO26,Garbahaarey,SO24,Diinsoor,3/15/2020,South  Central,SORDES,0,1,1,1,2,0,1,1,0,0,7,Drought,Food
SO26,Garbahaarey,SO24,Diinsoor,3/15/2020,South  Central,SORDES,1,1,1,2,1,0,0,1,1,0,8,Drought,Health
SO28,Kismayo,SO28,Jamaame,3/15/2020,South  Central,SEDHURO,0,1,0,1,1,0,1,0,0,0,4,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,3/16/2020,South  Central,SEDHURO,1,1,0,1,0,1,0,1,0,0,5,Drought,Shelter
SO28,Kismayo,SO27,Jilib,3/14/2020,South  Central,SEDHURO,0,1,1,0,1,1,1,0,0,0,5,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,3/16/2020,South  Central,JF,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,3/16/2020,South  Central,JF,1,1,1,1,1,1,1,1,0,1,9,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,3/16/2020,South  Central,JF,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO18,Gaalkacyo,3/17/2020,Puntland,SBACO,2,2,0,0,0,0,0,1,0,0,5,Drought,Protection from SGBV incidents
SO18,Gaalkacyo,SO18,Gaalkacyo,3/17/2020,Puntland,SBACO,2,2,2,1,0,0,0,1,0,0,8,Drought,Protection from direct attacks
SO18,Galdogob,SO18,Gaalkacyo,3/16/2020,Puntland,SBACO,0,1,0,2,0,1,1,1,0,0,6,Drought,Livelihood support
SO18,Galdogob,SO18,Gaalkacyo,3/16/2020,Puntland,SBACO,2,2,0,0,0,1,1,1,0,0,7,Drought,Health
SO18,Galdogob,SO18,Gaalkacyo,3/16/2020,Puntland,SBACO,0,0,1,2,1,1,0,1,0,0,6,Drought,Shelter
SO18,Galdogob,SO18,Gaalkacyo,3/16/2020,Puntland,SBACO,0,0,0,2,0,0,1,1,0,0,4,Drought,Livelihood support
SO18,Galdogob,SO18,Gaalkacyo,3/16/2020,Puntland,SBACO,0,0,0,2,0,0,0,1,0,0,3,Drought,Livelihood support
SO16,Bossaso,SO16,Caluula,3/15/2020,Puntland,TASS,1,1,0,2,2,1,1,1,0,0,9,Other,Livelihood support
SO16,Bossaso,SO16,Caluula,3/12/2020,Puntland,TASS,1,1,1,1,0,1,1,1,0,0,7,Other,Livelihood support
SO23,Marka,SO23,Sablaale,3/17/2020,South  Central,JF,1,1,2,1,2,2,1,1,0,0,11,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Baidoa,3/16/2020,South  Central,KANAVA,2,1,0,0,1,0,1,1,0,0,6,Drought,Food
SO24,Baidoa,SO24,Baidoa,3/16/2020,South  Central,KANAVA,1,0,0,2,0,0,1,1,0,0,5,Drought,Food
SO24,Baidoa,SO24,Baidoa,3/16/2020,South  Central,KANAVA,1,0,0,0,0,1,1,1,0,0,4,Drought,Food
SO23,Wanla Weyn,SO23,Qoryooley,3/17/2020,South  Central,JF,1,1,2,1,1,2,0,1,0,0,9,Conflict/Insecurity,Food
SO16,Caluula,SO16,Caluula,3/17/2020,Puntland,TASS,1,1,0,1,0,1,1,1,0,0,6,Drought,Shelter
SO24,Baidoa,SO24,Baidoa,3/16/2020,South  Central,KANAVA,2,0,1,1,0,0,1,1,0,0,6,Drought,Food
SO11,Borama,SO11,Borama,3/14/2020,Somaliland,SOSTA,0,0,1,0,3,1,1,1,0,0,7,Drought,Livelihood support
SO11,Borama,SO11,Borama,3/15/2020,Somaliland,SOSTA,0,0,0,0,1,1,1,0,0,0,3,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,3/16/2020,South  Central,KANAVA,2,1,0,2,0,0,1,1,0,0,7,Drought,Food
SO11,Borama,SO11,Borama,3/16/2020,Somaliland,SOSTA,0,0,1,0,2,0,1,1,0,0,5,Drought,Livelihood support
SO16,Bossaso,SO16,Bandarbeyla,3/16/2020,Puntland,TASS,1,1,0,0,1,1,1,1,0,0,6,Drought,Health
SO24,Baidoa,SO24,Baidoa,3/16/2020,South  Central,KANAVA,2,1,0,0,0,0,1,1,0,0,5,Drought,Food
SO24,Baidoa,SO24,Baidoa,3/16/2020,South  Central,KANAVA,1,0,0,0,0,0,1,1,0,0,3,Drought,Food
SO23,Sablaale,SO23,Qoryooley,3/17/2020,South  Central,JF,2,1,3,3,0,0,1,1,0,0,11,Conflict/Insecurity,Food
SO23,Wanla Weyn,SO23,Qoryooley,3/17/2020,South  Central,JF,2,1,4,2,0,0,1,1,0,0,11,Conflict/Insecurity,Food
SO23,Wanla Weyn,SO23,Qoryooley,3/17/2020,South  Central,JF,2,1,4,2,0,0,1,1,0,0,11,Conflict/Insecurity,Food
SO28,Afmadow,SO28,Afmadow,3/15/2020,South  Central,WRRS,0,0,0,0,0,0,1,0,0,0,1,Other,Food
SO12,Hargeysa,SO13,Burco,3/16/2020,Somaliland,VOSOMWO,1,0,0,0,1,0,1,2,0,0,5,Drought,Water
SO22,Banadir,SO27,Bu'aale,3/17/2020,South  Central,SRDO,2,1,2,0,1,0,1,1,0,0,8,Conflict/Insecurity,
SO22,Banadir,SO23,Qoryooley,3/17/2020,South  Central,SRDO,2,2,0,1,2,0,1,1,0,0,9,Conflict/Insecurity,Health
SO26,Baardheere,SO27,Saakow,3/17/2020,South  Central,SORDES,0,2,1,2,0,3,1,1,0,0,10,Other,Food
SO22,Banadir,SO23,Marka,3/15/2020,South  Central,SOHRA,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,SOHRA,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO22,Banadir,SO21,Jowhar,3/15/2020,South  Central,SRDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,
SO22,Banadir,SO23,Marka,3/14/2020,South  Central,SOHRA,1,1,2,1,0,0,1,1,0,0,7,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,SOHRA,1,2,2,1,0,0,1,1,0,0,8,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO18,Galdogob,3/16/2020,Puntland,SBACO,0,1,1,0,0,0,0,1,0,0,3,Drought,Shelter
SO22,Banadir,SO23,Marka,3/17/2020,South  Central,SOHRA,1,2,2,2,0,0,1,1,0,0,9,Conflict/Insecurity,Shelter
SO24,Baidoa,SO24,Baidoa,3/13/2020,South  Central,ISHA/IHRO,1,1,2,0,2,1,1,1,0,0,9,Drought,Livelihood support
SO22,Banadir,SO21,Balcad,3/14/2020,South  Central,SRDO,2,2,0,0,0,0,0,1,0,0,5,Conflict/Insecurity,Food
SO22,Banadir,SO21,Balcad,3/15/2020,South  Central,SRDO,2,1,0,0,0,0,0,1,0,0,4,Conflict/Insecurity,Food
SO22,Banadir,SO21,Balcad,3/15/2020,South  Central,SRDO,2,2,1,0,0,0,0,1,0,0,6,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,3/15/2020,South  Central,SRDO,2,3,0,0,0,0,0,1,0,0,6,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,3/15/2020,South  Central,SRDO,2,1,0,0,0,0,0,1,0,0,4,Conflict/Insecurity,Food
SO16,Bossaso,SO16,Qandala,3/15/2020,Puntland,LQC,0,0,0,1,1,1,1,1,0,0,5,Drought,Food
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,SSWC,1,0,0,1,0,1,2,2,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,SSWC,1,0,0,1,1,1,1,2,1,0,8,Conflict/Insecurity,Food
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,SSWC,1,0,1,0,1,1,1,1,1,0,7,Conflict/Insecurity,Food
SO23,Marka,SO23,Marka,3/17/2020,South  Central,JF,1,3,2,4,0,0,1,1,0,0,12,Conflict/Insecurity,Food
SO23,Marka,SO23,Marka,3/17/2020,South  Central,JF,1,3,2,4,0,0,1,1,0,0,12,Conflict/Insecurity,Food
SO23,Marka,SO23,Marka,3/17/2020,South  Central,JF,1,3,2,4,0,0,1,1,0,0,12,Conflict/Insecurity,Food
SO23,Marka,SO23,Marka,3/17/2020,South  Central,JF,1,3,2,4,0,0,1,1,0,0,12,Conflict/Insecurity,Food
SO23,Marka,SO23,Marka,3/17/2020,South  Central,JF,2,2,3,3,0,0,1,1,0,0,12,Conflict/Insecurity,Food
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,0,0,0,1,1,0,0,0,0,3,Conflict/Insecurity,Livelihood support
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,1,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,1,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,1,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO23,Kurtunwaarey,SO23,Wanla Weyn,3/17/2020,South  Central,SDIO,0,1,0,0,1,0,0,1,0,0,3,Conflict/Insecurity,
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,2,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,2,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,2,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,0,0,0,0,1,0,0,0,0,2,Conflict/Insecurity,Protection from conflict
SO23,Kurtunwaarey,SO23,Wanla Weyn,3/17/2020,South  Central,SDIO,0,1,1,1,1,1,1,1,0,0,7,Conflict/Insecurity,Food
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,0,0,2,1,1,0,1,7,Conflict/Insecurity,Protection from conflict
SO24,Diinsoor,SO23,Kurtunwaarey,3/17/2020,South  Central,SDIO,1,2,1,1,2,1,0,1,0,1,10,Drought,Food
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,0,0,0,0,1,1,0,0,0,3,Conflict/Insecurity,Protection from conflict
SO27,Saakow,SO24,Diinsoor,3/17/2020,South  Central,SDIO,1,1,2,1,1,1,0,1,1,0,9,Drought,Food
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,3,1,0,0,1,1,1,0,0,8,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from conflict
SO27,Saakow,SO26,Baardheere,3/17/2020,South  Central,SDIO,1,0,1,0,0,1,1,1,0,0,5,Drought,Food
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,0,0,0,0,1,1,0,0,0,3,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,2,0,0,0,0,1,1,0,0,0,4,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,2,0,0,0,0,1,1,0,0,0,4,Conflict/Insecurity,Protection from conflict
SO23,Qoryooley,SO23,Marka,3/17/2020,South  Central,SRCS,1,0,0,0,0,1,0,0,0,0,2,Conflict/Insecurity,Protection from conflict
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,INTERSOM,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Food
SO22,Banadir,SO23,Qoryooley,3/15/2020,South  Central,INTERSOM,2,0,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Equal access to Aid
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,INTERSOM,0,1,1,2,0,0,1,1,0,1,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Qoryooley,3/15/2020,South  Central,INTERSOM,1,0,1,0,0,0,1,1,0,0,4,Conflict/Insecurity,Equal access to Aid
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,INTERSOM,1,0,1,0,0,0,1,1,1,0,5,Conflict/Insecurity,Food
SO22,Banadir,SO23,Qoryooley,3/15/2020,South  Central,INTERSOM,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Health
SO22,Banadir,SO23,Qoryooley,3/16/2020,South  Central,INTERSOM,2,1,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Health
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,INTERSOM,2,0,0,1,0,0,0,1,0,1,5,Conflict/Insecurity,Food
SO22,Banadir,SO23,Qoryooley,3/16/2020,South  Central,INTERSOM,1,1,1,1,0,0,1,1,0,1,7,Conflict/Insecurity,Health
SO22,Banadir,SO23,Qoryooley,3/16/2020,South  Central,INTERSOM,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Health
SO22,Banadir,SO23,Qoryooley,3/16/2020,South  Central,INTERSOM,2,0,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Equal access to Aid
SO22,Banadir,SO23,Qoryooley,3/16/2020,South  Central,INTERSOM,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Health
SO28,Kismayo,SO28,Jamaame,3/15/2020,South  Central,SEDHURO,1,0,1,1,0,1,1,0,0,0,5,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,3/16/2020,South  Central,SEDHURO,1,1,0,1,1,0,1,1,0,0,6,Drought,Shelter
SO28,Kismayo,SO27,Jilib,3/17/2020,South  Central,SEDHURO,0,1,0,1,0,1,1,1,0,0,5,Conflict/Insecurity,Shelter
SO15,Ceel Afweyn,SO15,Ceerigaabo,2/21/2020,Somaliland,SOYDAVOSANAAG,1,0,1,0,0,2,1,1,1,0,7,Drought,Livelihood support
SO15,Ceel Afweyn,SO15,Ceerigaabo,3/17/2020,Somaliland,SOYDAVOSANAAG,0,1,1,0,0,1,0,2,1,0,6,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,3/17/2020,Puntland,SBACO,0,2,0,0,0,2,0,1,0,0,5,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,3/17/2020,Puntland,SBACO,2,1,0,0,2,0,1,1,0,0,7,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,3/17/2020,Puntland,SBACO,0,0,0,0,1,2,0,1,0,0,4,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,3/17/2020,Puntland,SBACO,2,2,0,0,0,2,1,1,0,0,8,Drought,Livelihood support
SO16,Qardho,SO16,Qardho,3/7/2020,Puntland,PDO,1,2,1,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO16,Qardho,SO16,Qardho,3/10/2020,Puntland,PDO,3,0,1,2,0,0,1,1,0,0,8,Drought,Shelter
SO16,Qardho,SO16,Qardho,3/9/2020,Puntland,PDO,0,2,0,3,0,0,1,1,0,0,7,Drought,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,3/16/2020,Puntland,SBACO,1,0,0,0,0,0,0,1,0,0,2,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,3/10/2020,Somaliland,SOYDAVOSANAAG,0,0,1,0,0,2,1,1,0,0,5,Drought,Food
SO16,Qardho,SO23,Qoryooley,3/14/2020,Puntland,PDO,0,1,2,0,0,0,0,1,0,0,4,Conflict/Insecurity,Equal access to Aid
SO15,Ceerigaabo,SO15,Ceerigaabo,3/8/2020,Somaliland,SOYDAVOSANAAG,0,1,0,0,0,0,1,1,0,0,3,Drought,Food
SO16,Qardho,SO23,Qoryooley,3/15/2020,Puntland,PDO,2,1,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Equal access to Aid
SO15,Ceerigaabo,SO15,Ceerigaabo,3/6/2020,Somaliland,SOYDAVOSANAAG,0,0,1,0,0,2,1,1,1,0,6,Drought,Food
SO23,Marka,SO23,Marka,3/18/2020,South  Central,JF,1,1,2,1,2,2,1,1,0,0,11,Conflict/Insecurity,Food
SO16,Qardho,SO23,Qoryooley,3/12/2020,Puntland,PDO,2,1,2,0,0,0,0,1,0,0,6,Drought,Shelter
SO24,Baidoa,SO24,Baidoa,3/17/2020,South  Central,KANAVA,1,1,0,2,0,0,1,1,0,0,6,Drought,Food
SO18,Gaalkacyo,SO16,Qardho,3/18/2020,Puntland,SOSDA,0,0,2,0,1,0,1,1,0,0,5,Drought,Livelihood support
SO16,Qardho,SO16,Qardho,3/8/2020,Puntland,PDO,0,2,2,1,0,0,1,1,0,0,7,Drought,Food
SO24,Baidoa,SO24,Baidoa,3/17/2020,South  Central,KANAVA,1,1,0,2,0,0,1,1,0,0,6,Drought,Food
SO18,Gaalkacyo,SO16,Qardho,3/18/2020,Puntland,SOSDA,1,2,1,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,3/17/2020,South  Central,KANAVA,1,1,0,1,0,0,1,1,0,0,5,Drought,Food
SO18,Gaalkacyo,SO16,Qardho,3/18/2020,Puntland,SOSDA,2,2,0,3,0,1,0,1,0,1,10,Drought,Food
SO16,Qardho,SO16,Qardho,3/8/2020,Puntland,PDO,0,1,0,0,0,0,1,1,0,0,3,Drought,Shelter
SO18,Gaalkacyo,SO17,Burtinle,3/18/2020,Puntland,SOSDA,1,0,0,2,1,0,1,1,0,0,6,Drought,Water
SO24,Baidoa,SO24,Baidoa,3/17/2020,South  Central,KANAVA,1,0,1,2,0,2,1,1,0,0,8,Drought,Food
SO24,Baidoa,SO24,Baidoa,3/17/2020,South  Central,KANAVA,2,0,0,0,0,0,1,1,0,0,4,Drought,Food
SO18,Gaalkacyo,SO17,Burtinle,3/16/2020,Puntland,SOSDA,1,0,0,0,0,2,0,1,0,0,4,Drought,Transport
SO16,Qardho,SO14,Taleex,3/11/2020,Puntland,PDO,0,1,2,0,0,0,1,1,0,0,5,Drought,Food
SO24,Baidoa,SO24,Baidoa,3/17/2020,South  Central,KANAVA,2,0,0,1,0,0,1,1,0,0,5,Drought,Food
SO16,Qardho,SO14,Taleex,3/10/2020,Puntland,PDO,2,1,1,0,0,0,1,1,0,0,6,Drought,Equal access to Aid
SO24,Baidoa,SO24,Baidoa,3/17/2020,South  Central,KANAVA,1,0,0,0,0,0,1,1,0,0,3,Drought,Food
SO24,Baidoa,SO24,Baidoa,3/17/2020,South  Central,KANAVA,1,0,0,0,0,0,1,1,0,0,3,Drought,Food
SO22,Banadir,SO23,Marka,3/17/2020,South  Central,SRDO,2,2,1,0,0,0,1,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Marka,3/17/2020,South  Central,SRDO,2,3,2,0,0,0,0,1,0,0,8,Conflict/Insecurity,Food
SO22,Banadir,SO23,Marka,3/17/2020,South  Central,SRDO,2,2,2,0,0,0,0,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,3/16/2020,South  Central,SRDO,2,1,2,0,0,0,0,1,0,0,6,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,3/16/2020,South  Central,SRDO,2,2,1,1,0,0,0,1,0,0,7,Conflict/Insecurity,Water
SO28,Afmadow,SO28,Afmadow,3/15/2020,South  Central,WRRS,1,1,1,1,0,0,1,1,0,0,6,Other,Food
SO28,Afmadow,SO28,Afmadow,3/15/2020,South  Central,WRRS,1,0,1,1,1,0,1,1,0,0,6,Other,Food
SO22,Banadir,SO23,Afgooye,3/16/2020,South  Central,SRDO,2,3,2,0,0,0,0,1,0,0,8,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,3/16/2020,South  Central,SRDO,2,3,1,0,0,0,0,1,0,0,7,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Baidoa,3/15/2020,South  Central,ISHA/IHRO,0,2,1,1,2,0,1,1,0,0,8,Drought,Livelihood support
SO28,Jamaame,SO28,Jamaame,3/17/2020,South  Central,JF,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,3/17/2020,South  Central,JF,1,2,1,1,1,1,1,1,0,1,10,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,3/16/2020,South  Central,JF,1,1,1,1,1,0,1,1,0,0,7,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,3/16/2020,South  Central,SSWC,1,0,0,1,0,1,2,2,0,0,7,Conflict/Insecurity,Food
