Current Region,CurrentDistrict,Previous Region,PreviousDistrict,Arrival,ZoneName,OrganisationAcronym,0-4M,0-4F,5-11M,5-11F,12-17M,12-17F,18_59M,18_59F,60+M,60+F,Individuals,Category,Need
SO24,Diinsoor,SO23,Wanla Weyn,1/18/2021,South  Central,SDIO,1,1,1,1,2,1,1,1,1,1,11,Drought,Food
SO28,Jamaame,SO28,Jamaame,1/17/2021,South  Central,JF,1,1,0,1,1,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO11,Lughaye,SO11,Borama,1/16/2021,Somaliland,SOSTA,0,1,1,0,1,0,1,1,0,0,5,Drought,Livelihood support
SO28,Jamaame,SO28,Jamaame,1/17/2021,South  Central,JF,1,1,1,1,1,1,1,1,0,1,9,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,1/17/2021,South  Central,JF,1,1,1,1,1,0,1,1,0,1,8,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,1/18/2021,South  Central,SEDHURO,1,0,1,0,1,0,1,1,0,0,5,Drought,Food
SO11,Borama,SO11,Borama,1/15/2021,Somaliland,SOSTA,0,1,1,0,2,0,1,1,0,0,6,Drought,Livelihood support
SO15,Badhan,SO15,Laasqoray,1/18/2021,Puntland,YESO,1,1,0,1,1,1,1,1,0,0,7,Drought,Food
SO15,Badhan,SO15,Laasqoray,1/18/2021,Puntland,YESO,1,0,0,1,1,1,1,1,0,0,6,Drought,Food
SO11,Borama,SO11,Borama,1/16/2021,Somaliland,SOSTA,0,2,1,1,0,0,1,2,0,0,7,Drought,Livelihood support
SO15,Badhan,SO15,Laasqoray,1/18/2021,Puntland,YESO,1,0,0,1,1,0,1,1,0,0,5,Drought,Food
SO15,Badhan,SO15,Laasqoray,1/18/2021,Puntland,YESO,1,0,1,1,0,1,1,1,0,0,6,Drought,Food
SO16,Qardho,SO16,Iskushuban,1/11/2021,Puntland,PDO,0,2,0,3,0,0,1,1,0,0,7,Conflict/Insecurity,Livelihood support
SO16,Qardho,SO16,Iskushuban,1/15/2021,Puntland,PDO,0,0,2,1,3,0,1,1,0,0,8,Conflict/Insecurity,Livelihood support
SO16,Bossaso,SO18,Galdogob,1/18/2021,Puntland,SBACO,1,0,1,1,0,1,1,1,0,0,6,Drought,Livelihood support
SO16,Qardho,SO16,Iskushuban,1/11/2021,Puntland,PDO,1,0,2,0,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO14,Xudun,SO14,Xudun,1/16/2021,Somaliland,SSWO,1,2,2,2,2,1,3,3,2,2,20,Drought,Agricultural/pastoralist support
SO16,Qardho,SO16,Iskushuban,1/15/2021,Puntland,PDO,1,1,0,0,2,0,0,1,0,0,5,Conflict/Insecurity,Livelihood support
SO14,Xudun,SO14,Xudun,1/17/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,2,1,13,Drought,Agricultural/pastoralist support
SO14,Xudun,SO14,Xudun,1/17/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO14,Xudun,SO14,Xudun,1/16/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO14,Laas Caanood,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,1,1,1,1,1,1,1,0,0,8,Drought,Health
SO11,Baki,SO11,Baki,1/16/2021,Somaliland,SOSTA,0,1,1,1,0,0,2,1,0,0,6,Drought,Food
SO14,Laas Caanood,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,1,1,1,1,0,1,1,0,0,7,Drought,Health
SO14,Laas Caanood,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,0,0,1,1,1,1,1,0,0,6,Drought,Food
SO11,Borama,SO11,Borama,1/16/2021,Somaliland,SOSTA,2,1,1,1,0,1,1,2,0,0,9,Drought,Food
SO23,Afgooye,SO23,Qoryooley,1/14/2021,South  Central,KAHRO,1,1,1,1,1,1,1,1,0,0,8,Drought,Equal access to Aid
SO23,Afgooye,SO23,Qoryooley,1/14/2021,South  Central,KAHRO,0,0,0,1,1,1,1,1,0,0,5,Drought,Health
SO23,Afgooye,SO23,Qoryooley,1/14/2021,South  Central,KAHRO,0,0,1,1,2,1,0,1,1,0,7,Drought,Equal access to Aid
SO22,Banadir,SO23,Qoryooley,1/17/2021,South  Central,SRDO,1,0,1,1,0,0,1,1,0,0,5,Conflict/Insecurity,Health
SO23,Afgooye,SO23,Qoryooley,1/14/2021,South  Central,KAHRO,0,0,1,1,1,1,1,1,0,0,6,Drought,Livelihood support
SO22,Banadir,SO23,Marka,1/17/2021,South  Central,SOHRA,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Food
SO22,Banadir,SO23,Qoryooley,1/17/2021,South  Central,SRDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Health
SO22,Banadir,SO23,Marka,1/17/2021,South  Central,SOHRA,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Food
SO22,Banadir,SO23,Marka,1/17/2021,South  Central,SOHRA,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Health
SO22,Banadir,SO23,Marka,1/17/2021,South  Central,SOHRA,0,0,0,0,0,0,1,1,0,0,2,Conflict/Insecurity,Food
SO22,Banadir,SO23,Marka,1/17/2021,South  Central,SOHRA,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Health
SO22,Banadir,SO23,Wanla Weyn,1/14/2021,South  Central,SRDO,1,1,1,1,1,0,1,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,1/13/2021,South  Central,SRDO,1,1,1,0,1,0,1,1,0,0,6,Conflict/Insecurity,
SO22,Banadir,SO23,Wanla Weyn,1/13/2021,South  Central,SRDO,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Food
SO15,Ceerigaabo,SO15,Ceel Afweyn,1/7/2021,Somaliland,SOYDAVOSANAAG,0,0,1,0,0,1,1,1,0,0,4,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,1/9/2021,Somaliland,SOYDAVOSANAAG,1,0,0,0,0,1,1,1,0,1,5,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,1/13/2021,Somaliland,SOYDAVOSANAAG,0,2,0,0,1,1,1,1,1,0,7,Drought,Food
SO22,Banadir,SO23,Baraawe,1/16/2021,South  Central,SRCS,0,0,0,0,0,0,1,0,0,0,1,Conflict/Insecurity,Shelter
SO27,Saakow,SO27,Saakow,1/19/2021,South  Central,JCC,0,0,0,0,0,0,1,1,0,0,2,Conflict/Insecurity,Food
SO28,Jamaame,SO28,Jamaame,1/18/2021,South  Central,JF,1,1,1,1,1,1,0,1,0,0,7,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,1/17/2021,South  Central,SEDHURO,1,0,1,0,1,0,1,0,0,0,4,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,1/6/2021,Somaliland,SOYDAVOSANAAG,2,1,1,1,0,0,1,1,0,0,7,Drought,Livelihood support
SO28,Kismayo,SO28,Jamaame,1/18/2021,South  Central,SEDHURO,0,1,0,1,0,1,1,1,0,0,5,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,1/16/2021,South  Central,SEDHURO,1,0,1,0,1,1,1,0,0,0,5,Conflict/Insecurity,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,1/11/2021,Somaliland,SOYDAVOSANAAG,2,1,1,2,0,0,1,1,0,0,8,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,1/10/2021,Somaliland,SOYDAVOSANAAG,2,1,0,0,0,0,1,1,0,0,5,Drought,Agricultural/pastoralist support
SO27,Saakow,SO24,Diinsoor,1/17/2021,South  Central,SDIO,1,1,1,4,1,1,2,1,1,1,14,Drought,Food
SO11,Borama,SO11,Borama,1/18/2021,Somaliland,SOSTA,0,0,0,1,1,0,1,0,0,0,3,Drought,Livelihood support
SO27,Saakow,SO24,Diinsoor,1/19/2021,South  Central,SDIO,1,1,1,2,1,1,3,1,1,0,12,Drought,Food
SO27,Saakow,SO24,Diinsoor,1/19/2021,South  Central,SDIO,1,1,1,2,1,1,2,1,0,0,10,Drought,Food
SO28,Kismayo,SO28,Jamaame,1/19/2021,South  Central,SEDHURO,1,1,1,1,1,0,0,1,0,0,6,Drought,Food
SO11,Borama,SO11,Borama,1/17/2021,Somaliland,SOSTA,1,1,2,1,0,0,1,1,0,0,7,Drought,Livelihood support
SO27,Saakow,SO26,Baardheere,1/19/2021,South  Central,SDIO,1,2,1,1,3,1,1,1,0,0,11,Drought,Food
SO27,Saakow,SO26,Baardheere,1/19/2021,South  Central,SDIO,1,1,1,1,2,2,1,3,0,1,13,Drought,Food
SO27,Saakow,SO26,Baardheere,1/19/2021,South  Central,SDIO,1,1,1,0,1,2,1,1,0,0,8,Drought,Food
SO11,Lughaye,SO11,Borama,1/17/2021,Somaliland,SOSTA,0,2,1,0,1,0,1,1,0,0,6,Drought,Livelihood support
SO23,Afgooye,SO23,Wanla Weyn,1/16/2021,South  Central,KAHRO,0,0,1,1,1,1,1,1,0,0,6,Drought,Equal access to Aid
SO14,Xudun,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO23,Afgooye,SO23,Wanla Weyn,1/16/2021,South  Central,KAHRO,0,0,0,0,0,1,1,1,1,0,4,Drought,Livelihood support
SO14,Xudun,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,2,1,13,Drought,Agricultural/pastoralist support
SO14,Xudun,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO13,Buuhoodle,SO13,Buuhoodle,1/17/2021,Somaliland,SSWO,1,2,2,2,1,1,3,3,3,2,20,Drought,Agricultural/pastoralist support
SO28,Afmadow,SO27,Saakow,1/19/2021,South  Central,SAF,0,1,1,1,1,0,1,1,0,0,6,Conflict/Insecurity,Food
SO28,Afmadow,SO27,Saakow,1/19/2021,South  Central,SAF,0,1,1,1,1,0,1,1,0,0,6,Conflict/Insecurity,Food
SO28,Afmadow,SO27,Jilib,1/19/2021,South  Central,SAF,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Food
SO26,Baardheere,SO24,Qansax Dheere,1/19/2021,South  Central,SORDES,0,2,1,1,1,2,1,1,0,0,9,Drought,Food
SO16,Qardho,SO16,Iskushuban,1/12/2021,Puntland,PDO,3,1,0,2,0,0,1,1,0,0,8,Conflict/Insecurity,Livelihood support
SO12,Hargeysa,SO17,Garoowe,1/18/2021,Somaliland,VOSOMWO,0,1,1,0,0,0,1,1,0,0,4,Drought,Food
SO11,Lughaye,SO11,Borama,1/17/2021,Somaliland,SOSTA,0,0,0,1,1,1,1,2,0,0,6,Drought,Livelihood support
SO11,Lughaye,SO11,Borama,1/17/2021,Somaliland,SOSTA,0,0,0,1,1,1,1,1,0,0,5,Drought,Food
SO23,Afgooye,SO23,Wanla Weyn,1/16/2021,South  Central,KAHRO,1,1,1,1,1,1,1,1,0,0,8,Drought,Equal access to Aid
SO11,Lughaye,SO11,Borama,1/16/2021,Somaliland,SOSTA,0,0,0,1,1,1,1,1,1,0,6,Drought,Livelihood support
SO11,Borama,SO11,Baki,1/17/2021,Somaliland,SOSTA,0,0,1,1,1,1,1,1,1,0,7,Drought,Food
SO23,Afgooye,SO23,Wanla Weyn,1/16/2021,South  Central,KAHRO,0,0,0,2,0,2,1,0,0,0,5,Drought,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,1/13/2021,Somaliland,SOYDAVOSANAAG,0,0,1,0,0,1,1,1,0,0,4,Drought,Food
SO16,Qardho,SO16,Bossaso,1/15/2021,Puntland,PDO,0,1,0,0,0,0,1,1,0,0,3,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,1/15/2021,Somaliland,SOYDAVOSANAAG,0,0,1,0,1,1,1,1,1,0,6,Drought,Food
SO23,Afgooye,SO23,Wanla Weyn,1/16/2021,South  Central,KAHRO,0,0,1,1,1,1,1,1,1,0,7,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceel Afweyn,1/14/2021,Somaliland,SOYDAVOSANAAG,0,2,0,0,1,0,1,1,0,0,5,Drought,Food
SO22,Banadir,SO20,Jalalaqsi,1/17/2021,South  Central,SRDO,2,2,0,0,0,0,0,1,0,0,5,Drought,
SO22,Banadir,SO20,Jalalaqsi,1/17/2021,South  Central,SRDO,2,1,0,0,0,0,1,1,0,0,5,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,1/18/2021,South  Central,SORDES,1,1,2,1,1,0,1,1,0,0,8,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,1/18/2021,South  Central,SORDES,0,1,1,2,0,0,1,1,0,0,6,Other,Food
SO22,Banadir,SO23,Kurtunwaarey,1/12/2021,South  Central,SRDO,1,1,1,1,1,0,1,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Kurtunwaarey,1/12/2021,South  Central,SRDO,1,1,1,1,1,0,1,1,1,0,8,Conflict/Insecurity,Food
SO22,Banadir,SO23,Kurtunwaarey,1/12/2021,South  Central,SRDO,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Food
SO18,Gaalkacyo,SO18,Gaalkacyo,1/19/2021,Puntland,SBACO,2,0,3,3,0,2,0,1,0,0,11,Drought,Protection from direct attacks
SO18,Gaalkacyo,SO18,Gaalkacyo,1/19/2021,Puntland,SBACO,1,0,2,2,1,2,1,1,0,0,10,Drought,Protection from SGBV incidents
SO13,Buuhoodle,SO13,Buuhoodle,1/17/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO14,Xudun,SO14,Xudun,1/18/2021,Somaliland,SSWO,0,1,1,1,1,1,1,1,0,0,7,Other,Agricultural/pastoralist support
SO27,Saakow,SO24,Diinsoor,1/19/2021,South  Central,SDIO,1,1,1,1,1,1,1,1,1,0,9,Drought,Food
SO27,Saakow,SO24,Diinsoor,1/19/2021,South  Central,SDIO,1,1,1,0,1,1,1,1,0,0,7,Drought,Food
SO27,Saakow,SO26,Baardheere,1/19/2021,South  Central,SDIO,0,1,0,1,1,0,1,1,0,0,5,Other,Food
SO27,Saakow,SO26,Baardheere,1/19/2021,South  Central,SDIO,0,1,1,0,0,0,1,1,0,0,4,Drought,Food
SO27,Saakow,SO26,Baardheere,1/19/2021,South  Central,SDIO,0,0,1,1,0,0,1,1,0,0,4,Drought,Food
SO28,Jamaame,SO28,Jamaame,1/18/2021,South  Central,JF,1,1,1,1,0,1,1,1,0,0,7,Conflict/Insecurity,Shelter
SO16,Qardho,SO20,Belet Weyne,1/17/2021,Puntland,PDO,0,3,2,1,0,0,1,1,0,0,8,Drought,Livelihood support
SO16,Qardho,SO18,Gaalkacyo,1/16/2021,Puntland,PDO,1,1,2,0,0,0,1,1,0,0,6,Drought,Shelter
SO16,Qardho,SO24,Baidoa,1/17/2021,Puntland,PDO,0,2,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO16,Bandarbeyla,SO16,Qardho,1/16/2021,Puntland,PDO,0,1,1,0,0,0,1,1,0,0,4,Drought,Livelihood support
SO16,Bandarbeyla,SO16,Qardho,1/16/2021,Puntland,PDO,0,2,2,0,0,0,1,1,0,0,6,Drought,Shelter
SO24,Diinsoor,SO24,Qansax Dheere,1/20/2021,South  Central,SDIO,1,1,1,1,1,2,1,1,1,0,10,Drought,Food
SO27,Saakow,SO24,Diinsoor,1/20/2021,South  Central,SDIO,1,1,1,1,1,1,1,1,0,0,8,Drought,Food
SO27,Saakow,SO24,Diinsoor,1/20/2021,South  Central,SDIO,0,1,1,1,0,1,1,1,0,0,6,Drought,Food
SO11,Lughaye,SO11,Borama,1/17/2021,Somaliland,SOSTA,0,0,0,1,1,1,2,1,0,0,6,Drought,Food
SO11,Lughaye,SO11,Borama,1/18/2021,Somaliland,SOSTA,0,0,1,1,1,1,1,1,0,0,6,Drought,Food
SO11,Lughaye,SO11,Baki,1/17/2021,Somaliland,SOSTA,0,0,0,2,2,2,2,2,1,0,11,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,1/12/2021,Somaliland,SOYDAVOSANAAG,2,1,0,0,0,0,1,1,0,0,5,Drought,Livelihood support
SO27,Saakow,SO26,Baardheere,1/20/2021,South  Central,SDIO,1,1,1,2,1,1,1,1,0,0,9,Drought,Food
SO27,Saakow,SO26,Baardheere,1/20/2021,South  Central,SDIO,1,0,1,1,1,1,1,1,0,0,7,Drought,Food
SO27,Saakow,SO26,Baardheere,1/20/2021,South  Central,SDIO,1,0,1,0,0,1,1,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,1/20/2021,South  Central,SDIO,1,0,0,1,0,0,1,1,0,0,4,Drought,Food
SO18,Gaalkacyo,SO18,Gaalkacyo,1/19/2021,Puntland,SBACO,0,2,0,1,0,1,1,0,0,0,5,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,1/19/2021,South  Central,SORDES,0,1,2,1,1,1,1,1,0,0,8,Drought,Food
SO11,Borama,SO11,Borama,1/18/2021,Somaliland,SOSTA,0,2,0,1,2,0,3,1,0,0,9,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,1/19/2021,Puntland,SBACO,0,2,0,1,1,1,1,1,0,0,7,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,1/7/2021,Somaliland,SOYDAVOSANAAG,2,1,1,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO18,Galdogob,SO18,Gaalkacyo,1/19/2021,Puntland,SBACO,0,2,0,1,1,1,1,0,0,0,6,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,1/19/2021,South  Central,SORDES,0,1,1,1,1,0,0,1,0,0,5,Drought,Food
SO18,Galdogob,SO18,Galdogob,1/19/2021,Puntland,SBACO,0,2,0,1,1,1,1,0,0,0,6,Drought,Health
SO18,Gaalkacyo,SO18,Gaalkacyo,1/19/2021,Puntland,SBACO,0,2,0,1,1,2,1,0,0,0,7,Drought,Health
SO15,Ceerigaabo,SO15,Ceerigaabo,1/13/2021,Somaliland,SOYDAVOSANAAG,1,1,2,1,0,0,1,1,0,0,7,Drought,Agricultural/pastoralist support
SO28,Kismayo,SO28,Jamaame,1/20/2021,South  Central,SEDHURO,1,0,1,0,1,0,1,1,0,0,5,Drought,Food
SO11,Borama,SO11,Borama,1/18/2021,Somaliland,SOSTA,1,1,0,1,0,0,1,1,0,0,5,Drought,Livelihood support
SO16,Bandarbeyla,SO16,Iskushuban,1/10/2021,Puntland,PDO,0,0,2,0,1,0,1,0,0,1,5,Conflict/Insecurity,Livelihood support
SO11,Borama,SO11,Baki,1/18/2021,Somaliland,SOSTA,2,0,1,0,0,1,1,1,0,0,6,Drought,Livelihood support
SO28,Kismayo,SO28,Jamaame,1/19/2021,South  Central,SEDHURO,1,1,0,1,1,0,1,1,0,0,6,Drought,Food
SO16,Qardho,SO15,Dhahar,1/15/2021,Puntland,PDO,2,1,0,2,0,0,1,1,0,0,7,Drought,Livelihood support
SO26,Baardheere,SO26,Baardheere,1/20/2021,South  Central,SORDES,1,0,2,1,2,3,1,1,0,0,11,Drought,Food
SO16,Qardho,SO16,Qardho,1/13/2021,Puntland,PDO,1,2,1,2,0,0,1,1,0,0,8,Drought,Livelihood support
SO12,Hargeysa,SO14,Caynabo,1/19/2021,Somaliland,VOSOMWO,0,1,0,1,1,0,1,1,0,0,5,Drought,Food
SO14,Xudun,SO14,Xudun,1/20/2021,Somaliland,SSWO,1,1,1,1,0,1,1,1,0,0,7,Drought,Health
SO26,Baardheere,SO24,Diinsoor,1/20/2021,South  Central,SORDES,0,2,1,1,1,2,1,1,0,0,9,Drought,Food
SO14,Laas Caanood,SO14,Xudun,1/20/2021,Somaliland,SSWO,1,1,1,1,1,1,1,2,0,0,9,Drought,Food
SO16,Qardho,SO18,Gaalkacyo,1/14/2021,Puntland,PDO,0,2,1,2,0,0,1,1,1,0,8,Drought,Livelihood support
SO22,Banadir,SO23,Qoryooley,1/19/2021,South  Central,SRDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Health
SO16,Bandarbeyla,SO16,Iskushuban,1/11/2021,Puntland,PDO,0,2,1,2,0,0,1,1,0,0,7,Conflict/Insecurity,Livelihood support
SO14,Xudun,SO14,Xudun,1/20/2021,Somaliland,SSWO,1,1,1,3,1,1,1,1,0,0,10,Drought,Health
SO14,Xudun,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,2,2,2,1,1,3,3,3,2,20,Drought,Agricultural/pastoralist support
SO16,Qardho,SO16,Iskushuban,1/9/2021,Puntland,PDO,0,0,1,2,0,0,0,1,0,0,4,Conflict/Insecurity,Livelihood support
SO22,Banadir,SO21,Jowhar,1/19/2021,South  Central,SRDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO14,Xudun,SO14,Xudun,1/17/2021,Somaliland,SSWO,2,1,2,2,1,1,3,4,2,2,20,Drought,Agricultural/pastoralist support
SO14,Xudun,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,1,1,1,1,1,2,3,1,1,13,Drought,Agricultural/pastoralist support
SO14,Laas Caanood,SO14,Taleex,1/20/2021,Somaliland,SSWO,1,1,1,1,1,0,1,1,0,0,7,Drought,Health
SO16,Qardho,SO16,Iskushuban,1/11/2021,Puntland,PDO,0,0,2,0,3,0,1,1,1,1,9,Conflict/Insecurity,Livelihood support
SO22,Banadir,SO23,Marka,1/19/2021,South  Central,SOHRA,0,0,0,0,0,0,1,1,0,0,2,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,1/19/2021,South  Central,SOHRA,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,1/19/2021,South  Central,SOHRA,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,1/19/2021,South  Central,SOHRA,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Marka,1/19/2021,South  Central,SOHRA,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Afgooye,1/15/2021,South  Central,SRDO,1,1,1,0,1,1,1,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,1/15/2021,South  Central,SRDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,1/14/2021,Somaliland,SOYDAVOSANAAG,0,0,1,0,0,1,1,1,0,0,4,Drought,Food
SO15,Ceerigaabo,SO15,Ceel Afweyn,1/11/2021,Somaliland,SOYDAVOSANAAG,1,0,0,1,0,0,1,1,1,0,5,Drought,Food
SO15,Ceerigaabo,SO15,Ceel Afweyn,1/12/2021,Somaliland,SOYDAVOSANAAG,0,0,1,0,0,1,1,1,1,0,5,Drought,Food
SO14,Xudun,SO14,Xudun,1/18/2021,Somaliland,SSWO,1,2,2,2,1,2,3,3,2,2,20,Drought,Agricultural/pastoralist support
SO14,Xudun,SO14,Xudun,1/17/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO14,Xudun,SO14,Xudun,1/17/2021,Somaliland,SSWO,1,1,1,1,1,1,2,2,2,1,13,Drought,
SO16,Bossaso,SO16,Bossaso,1/18/2021,Puntland,LQC,0,0,0,0,1,1,1,1,0,0,4,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,1/19/2021,South  Central,SORDES,0,1,1,2,1,0,1,1,0,0,7,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,1/19/2021,South  Central,SORDES,0,1,2,1,1,1,1,1,0,0,8,Drought,Food
SO11,Borama,SO11,Borama,1/19/2021,Somaliland,SOSTA,1,2,0,0,3,1,2,2,0,0,11,Drought,Livelihood support
SO11,Lughaye,SO11,Borama,1/18/2021,Somaliland,SOSTA,0,2,2,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO11,Borama,SO11,Borama,1/19/2021,Somaliland,SOSTA,0,0,1,0,3,2,2,0,0,0,8,Drought,Livelihood support
SO16,Bandarbeyla,SO16,Iskushuban,1/12/2021,Puntland,PDO,1,2,2,0,0,0,1,1,0,0,7,Conflict/Insecurity,Livelihood support
SO16,Iskushuban,SO16,Qardho,1/17/2021,Puntland,PDO,2,1,2,0,0,0,1,1,0,0,7,Drought,Shelter
SO16,Qardho,SO16,Iskushuban,1/13/2021,Puntland,PDO,0,1,0,2,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO16,Iskushuban,SO16,Qardho,1/17/2021,Puntland,PDO,0,2,1,1,0,0,1,1,0,0,6,Drought,Shelter
SO16,Qardho,SO16,Caluula,1/15/2021,Puntland,PDO,0,0,3,2,0,2,1,1,0,1,10,Drought,Livelihood support
SO16,Qardho,SO17,Burtinle,1/14/2021,Puntland,PDO,1,3,1,1,0,0,1,1,0,0,8,Drought,Livelihood support
SO16,Qardho,SO22,Banadir,1/12/2021,Puntland,PDO,1,2,0,0,0,0,0,1,0,0,4,Drought,Livelihood support
SO16,Qardho,SO16,Iskushuban,1/7/2021,Puntland,PDO,2,0,2,0,0,0,0,1,1,0,6,Conflict/Insecurity,Livelihood support
SO26,Baardheere,SO26,Baardheere,1/21/2021,South  Central,SORDES,0,1,1,2,1,1,2,1,0,0,9,Drought,Food
SO18,Gaalkacyo,SO18,Hobyo,1/21/2021,Puntland,SOSDA,1,0,1,0,2,0,1,1,0,0,6,Conflict/Insecurity,Livelihood support
SO12,Hargeysa,SO15,Ceerigaabo,1/19/2021,Somaliland,VOSOMWO,0,0,0,1,1,1,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO18,Gaalkacyo,SO18,Hobyo,1/21/2021,Puntland,SOSDA,0,1,0,0,1,0,1,1,0,0,4,Conflict/Insecurity,Food
SO18,Gaalkacyo,SO18,Hobyo,1/21/2021,Puntland,SOSDA,2,1,0,0,2,1,1,1,0,0,8,Conflict/Insecurity,Health
SO18,Gaalkacyo,SO18,Hobyo,1/21/2021,Puntland,SOSDA,2,0,1,1,0,0,1,1,1,0,7,Conflict/Insecurity,Health
SO11,Lughaye,SO11,Borama,1/19/2021,Somaliland,SOSTA,0,0,0,1,1,1,1,1,0,0,5,Drought,Food
SO28,Afmadow,SO27,Jilib,1/21/2021,South  Central,WRRS,0,1,1,0,1,1,0,1,0,0,5,Conflict/Insecurity,Food
SO11,Lughaye,SO11,Borama,1/18/2021,Somaliland,SOSTA,0,0,0,1,1,1,1,1,1,0,6,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,1/13/2021,Somaliland,SOYDAVOSANAAG,0,2,0,0,1,0,1,1,0,0,5,Drought,Food
SO11,Lughaye,SO11,Borama,1/19/2021,Somaliland,SOSTA,0,0,0,0,1,1,1,1,1,0,5,Drought,Food
SO11,Borama,SO11,Borama,1/19/2021,Somaliland,SOSTA,0,1,1,1,2,2,1,1,0,0,9,Drought,Food
SO11,Borama,SO11,Borama,1/18/2021,Somaliland,SOSTA,2,2,1,0,0,0,1,2,0,0,8,Drought,Food
SO11,Borama,SO11,Borama,1/19/2021,Somaliland,SOSTA,1,1,1,2,0,0,1,1,0,0,7,Drought,Shelter
SO27,Saakow,SO24,Diinsoor,1/21/2021,South  Central,SDIO,1,1,2,1,3,1,1,1,0,1,12,Drought,Food
